DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Spain,2020,87872.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Spain,2021,92874.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Spain,2022,97057.67,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2014,1046476.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2015,1098476.15,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2016,1123994.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2017,1144755.80,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2018,1180044.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 15 countries (1995-2004),2019,1231598.45,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2014,1098419.98,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2015,1152669.43,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2016,1180570.99,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2017,1206036.58,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2018,1246918.60,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (2007-2013),2019,1304953.93,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2014,918130.80,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2015,947346.18,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2016,991928.68,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2017,1026235.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2018,1061622.17,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2019,1106625.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2020,1187945.22,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2021,1292175.16,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 27 countries (from 2020),2022,1340282.88,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2014,1100831.21,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2015,1155171.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2016,1183198.22,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2017,1208783.45,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2018,1249838.39,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,European Union - 28 countries (2013-2020),2019,1308054.13,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2014,15788.08,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2015,15687.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2016,15549.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2017,15783.22,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2018,16246.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2019,17130.78,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2020,18127.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2021,19513.38,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Finland,2022,20634.71,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2014,188763.04,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2015,191792.35,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2016,212363.76,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2017,216523.48,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2018,220154.97,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2019,225373.95,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2020,236789.15,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2021,261461.77,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,France,2022,265699.97,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2014,2411.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2015,2501.92,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2016,2627.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2017,2746.86,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2018,2919.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2019,3100.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2020,3281.12,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2021,4035.54,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Croatia,2022,4210.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2014,5022.67,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2015,5269.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2016,5530.50,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2017,5902.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2018,6226.43,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2019,6321.95,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2020,7112.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2021,8236.12,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2022,8200.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Hungary,2023,8930.10,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2014,13214.34,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2015,13850.24,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2016,14624.60,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2017,15487.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2018,16628.13,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2019,17768.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2020,20683.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2021,22160.24,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2022,23967.65,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Ireland,2023,25628.10,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2014,900.68,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2015,1039.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2016,1252.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2017,1496.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2018,1548.23,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2019,1579.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2020,1525.60,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2021,1775.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2022,2098.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Iceland,2023,2166.27,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2014,108851.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2015,109132.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2016,110086.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2017,111117.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2018,113591.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2019,114691.00,b,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2020,121404.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2021,126770.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2022,130806.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Italy,2023,130291.00,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes and compulsory contributory health care financing schemes,Liechtenstein,2014,185.77,,
